-3025 4 1.52941e+18 170752
-3024 -1 1.52941e+18 7680
-3023 1 1.52941e+18 16640
-3022 4 1.52941e+18 4096
-3021 4 1.52941e+18 3584
-3020 2 1.52941e+18 3840
-3019 2 1.52941e+18 3328
-3018 4 1.52941e+18 14592
-3017 2 1.52941e+18 4096
-3016 3 1.52941e+18 8448
-3015 3 1.52941e+18 3840
-3014 3 1.52941e+18 3328
-3013 3 1.52941e+18 3584
-3012 1 1.52941e+18 20480
-3011 4 1.52941e+18 12800
-3010 -1 1.52941e+18 6656
-3009 2 1.52941e+18 6912
-3008 1 1.52941e+18 605952
-3007 4 1.52941e+18 5120
-3006 4 1.52941e+18 4608
-3005 4 1.52941e+18 3328
-3004 4 1.52941e+18 3328
-3003 2 1.52941e+18 3584
-3002 2 1.52941e+18 3328
-3001 4 1.52941e+18 3328
-3000 2 1.52941e+18 3328
-2999 3 1.52941e+18 10240
-2998 3 1.52941e+18 3840
-2997 3 1.52941e+18 3584
-2996 1 1.52941e+18 20224
-2995 4 1.52941e+18 12288
-2994 -1 1.52941e+18 5888
-2993 2 1.52941e+18 6656
-2992 1 1.52941e+18 240384
-2991 4 1.52941e+18 5120
-2990 2 1.52941e+18 4608
-2989 3 1.52941e+18 10496
-2988 3 1.52941e+18 3840
-2987 1 1.52941e+18 19456
-2986 4 1.52941e+18 12544
-2985 -1 1.52941e+18 6400
-2984 2 1.52941e+18 6400
-2983 1 1.52941e+18 165376
-2982 4 1.52941e+18 4864
-2981 2 1.52941e+18 6144
-2980 3 1.52941e+18 10240
-2979 3 1.52941e+18 3840
-2978 1 1.52941e+18 20736
-2977 4 1.52941e+18 12288
-2976 -1 1.52941e+18 5888
-2975 2 1.52941e+18 6912
-2974 1 1.52941e+18 71680
-2973 4 1.52941e+18 5120
-2972 4 1.52941e+18 5376
-2971 2 1.52941e+18 4096
-2970 2 1.52941e+18 3840
-2969 4 1.52941e+18 13312
-2968 2 1.52941e+18 5632
-2967 3 1.52941e+18 8448
-2966 3 1.52941e+18 4352
-2965 3 1.52941e+18 3584
-2964 3 1.52941e+18 3328
-2963 1 1.52941e+18 20992
-2962 4 1.52941e+18 12544
-2961 -1 1.52941e+18 6656
-2960 2 1.52941e+18 8448
-2959 1 1.52941e+18 520704
-2958 4 1.52941e+18 5120
-2957 4 1.52941e+18 4352
-2956 4 1.52941e+18 3840
-2955 4 1.52941e+18 3328
-2954 2 1.52941e+18 3584
-2953 2 1.52941e+18 3840
-2952 4 1.52941e+18 3328
-2951 2 1.52941e+18 3584
-2950 3 1.52941e+18 9984
-2949 3 1.52941e+18 4096
-2948 3 1.52941e+18 3328
-2947 1 1.52941e+18 19712
-2946 4 1.52941e+18 12544
-2945 -1 1.52941e+18 5632
-2944 2 1.52941e+18 6656
-2943 1 1.52941e+18 119296
-2942 4 1.52941e+18 5376
-2941 2 1.52941e+18 4352
-2940 3 1.52941e+18 11264
-2939 3 1.52941e+18 4352
-2938 1 1.52941e+18 19712
-2937 4 1.52941e+18 12544
-2936 -1 1.52941e+18 5888
-2935 2 1.52941e+18 6400
-2934 1 1.52941e+18 79872
-2933 4 1.52941e+18 5120
-2932 4 1.52941e+18 4352
-2931 2 1.52941e+18 4352
-2930 1 1.52941e+18 26368
-2929 4 1.52941e+18 13312
-2928 -1 1.52941e+18 6400
-2927 2 1.52941e+18 6656
-2926 4 1.52941e+18 93184
-2925 -1 1.52941e+18 7424
-2924 1 1.52941e+18 17408
-2923 4 1.52941e+18 4096
-2922 4 1.52941e+18 4096
-2921 2 1.52941e+18 5120
-2920 2 1.52941e+18 4352
-2919 4 1.52941e+18 13568
-2918 2 1.52941e+18 4096
-2917 3 1.52941e+18 7936
-2916 3 1.52941e+18 3840
-2915 3 1.52941e+18 3584
-2914 3 1.52941e+18 3328
-2913 1 1.52941e+18 19968
-2912 4 1.52941e+18 13312
-2911 -1 1.52941e+18 6656
-2910 2 1.52941e+18 8448
-2909 1 1.52941e+18 932864
-2908 4 1.52941e+18 5120
-2907 4 1.52941e+18 4096
-2906 4 1.52941e+18 3328
-2905 4 1.52941e+18 3328
-2904 2 1.52941e+18 3584
-2903 2 1.52941e+18 3328
-2902 4 1.52941e+18 3328
-2901 2 1.52941e+18 3328
-2900 3 1.52941e+18 10240
-2899 3 1.52941e+18 4608
-2898 3 1.52941e+18 3328
-2897 1 1.52941e+18 20224
-2896 4 1.52941e+18 12800
-2895 -1 1.52941e+18 5888
-2894 2 1.52941e+18 7424
-2893 1 1.52941e+18 112640
-2892 4 1.52941e+18 5120
-2891 2 1.52941e+18 5120
-2890 3 1.52941e+18 11520
-2889 3 1.52941e+18 4096
-2888 1 1.52941e+18 18944
-2887 4 1.52941e+18 12288
-2886 -1 1.52941e+18 5888
-2885 2 1.52941e+18 6656
-2884 1 1.52941e+18 79360
-2883 4 1.52941e+18 6400
-2882 4 1.52941e+18 4608
-2881 2 1.52941e+18 3840
-2880 1 1.52941e+18 27392
-2879 4 1.52941e+18 12800
-2878 -1 1.52941e+18 6144
-2877 2 1.52941e+18 6912
-2876 4 1.52941e+18 83200
-2875 -1 1.52941e+18 7168
-2874 1 1.52941e+18 16896
-2873 4 1.52941e+18 4096
-2872 4 1.52941e+18 3584
-2871 2 1.52941e+18 4608
-2870 2 1.52941e+18 3584
-2869 4 1.52941e+18 13824
-2868 2 1.52941e+18 4352
-2867 3 1.52941e+18 7424
-2866 3 1.52941e+18 3840
-2865 3 1.52941e+18 3328
-2864 3 1.52941e+18 3328
-2863 1 1.52941e+18 20736
-2862 4 1.52941e+18 12800
-2861 -1 1.52941e+18 6400
-2860 2 1.52941e+18 8192
-2859 1 1.52941e+18 942336
-2858 4 1.52941e+18 5120
-2857 4 1.52941e+18 4096
-2856 4 1.52941e+18 3840
-2855 4 1.52941e+18 3328
-2854 2 1.52941e+18 3328
-2853 2 1.52941e+18 3584
-2852 4 1.52941e+18 3328
-2851 2 1.52941e+18 3328
-2850 3 1.52941e+18 9984
-2849 3 1.52941e+18 4096
-2848 3 1.52941e+18 3328
-2847 1 1.52941e+18 19968
-2846 4 1.52941e+18 12544
-2845 -1 1.52941e+18 6144
-2844 2 1.52941e+18 6656
-2843 1 1.52941e+18 114688
-2842 4 1.52941e+18 5632
-2841 2 1.52941e+18 4096
-2840 3 1.52941e+18 9728
-2839 3 1.52941e+18 3840
-2838 1 1.52941e+18 19456
-2837 4 1.52941e+18 13056
-2836 -1 1.52941e+18 6144
-2835 2 1.52941e+18 6912
-2834 1 1.52941e+18 84992
-2833 4 1.52941e+18 5888
-2832 2 1.52941e+18 6400
-2831 3 1.52941e+18 12288
-2830 3 1.52941e+18 5376
-2829 1 1.52941e+18 19968
-2828 4 1.52941e+18 12544
-2827 -1 1.52941e+18 5888
-2826 2 1.52941e+18 7168
-2825 1 1.52941e+18 59904
-2824 4 1.52941e+18 4864
-2823 4 1.52941e+18 4864
-2822 2 1.52941e+18 3584
-2821 2 1.52941e+18 3584
-2820 4 1.52941e+18 15872
-2819 2 1.52941e+18 4096
-2818 3 1.52941e+18 8448
-2817 3 1.52941e+18 6144
-2816 3 1.52941e+18 3328
-2815 3 1.52941e+18 3328
-2814 1 1.52941e+18 20736
-2813 4 1.52941e+18 12288
-2812 -1 1.52941e+18 6144
-2811 2 1.52941e+18 6912
-2810 1 1.52941e+18 994304
-2809 4 1.52941e+18 8448
-2808 4 1.52941e+18 7680
-2807 4 1.52941e+18 6144
-2806 4 1.52941e+18 6144
-2805 2 1.52941e+18 6400
-2804 2 1.52941e+18 6144
-2803 4 1.52941e+18 6144
-2802 2 1.52941e+18 6656
-2801 3 1.52941e+18 16896
-2800 3 1.52941e+18 7936
-2799 3 1.52941e+18 5120
-2798 1 1.52941e+18 31488
-2797 4 1.52941e+18 17920
-2796 -1 1.52941e+18 6656
-2795 2 1.52941e+18 7680
-2794 1 1.52941e+18 86016
-2793 4 1.52941e+18 6656
-2792 2 1.52941e+18 4352
-2791 3 1.52941e+18 10240
-2790 3 1.52941e+18 3840
-2789 1 1.52941e+18 21504
-2788 4 1.52941e+18 14080
-2787 -1 1.52941e+18 5888
-2786 2 1.52941e+18 7424
-2785 1 1.52941e+18 70656
-2784 4 1.52941e+18 5632
-2783 4 1.52941e+18 4352
-2782 2 1.52941e+18 4608
-2781 1 1.52941e+18 26624
-2780 4 1.52941e+18 14336
-2779 -1 1.52941e+18 5632
-2778 2 1.52941e+18 7424
-2777 4 1.52941e+18 68352
-2776 -1 1.52941e+18 8192
-2775 1 1.52941e+18 17152
-2774 4 1.52941e+18 4608
-2773 4 1.52941e+18 5120
-2772 2 1.52941e+18 3584
-2771 2 1.52941e+18 3584
-2770 4 1.52941e+18 14848
-2769 2 1.52941e+18 5888
-2768 3 1.52941e+18 8192
-2767 3 1.52941e+18 4608
-2766 3 1.52941e+18 3328
-2765 3 1.52941e+18 3328
-2764 1 1.52941e+18 21760
-2763 4 1.52941e+18 14592
-2762 -1 1.52941e+18 6144
-2761 2 1.52941e+18 7424
-2760 1 1.52941e+18 2.14502e+06
-2759 4 1.52941e+18 5888
-2758 4 1.52941e+18 4096
-2757 4 1.52941e+18 3328
-2756 4 1.52941e+18 3584
-2755 2 1.52941e+18 3584
-2754 2 1.52941e+18 3328
-2753 4 1.52941e+18 3328
-2752 2 1.52941e+18 3584
-2751 3 1.52941e+18 10240
-2750 3 1.52941e+18 4096
-2749 3 1.52941e+18 3328
-2748 1 1.52941e+18 20480
-2747 4 1.52941e+18 13056
-2746 -1 1.52941e+18 5888
-2745 2 1.52941e+18 6656
-2744 1 1.52941e+18 86528
-2743 4 1.52941e+18 5120
-2742 2 1.52941e+18 4096
-2741 3 1.52941e+18 10496
-2740 3 1.52941e+18 4352
-2739 1 1.52941e+18 19456
-2738 4 1.52941e+18 12800
-2737 -1 1.52941e+18 5632
-2736 2 1.52941e+18 6656
-2735 1 1.52941e+18 71424
-2734 4 1.52941e+18 5120
-2733 4 1.52941e+18 3840
-2732 2 1.52941e+18 3584
-2731 1 1.52941e+18 25856
-2730 4 1.52941e+18 13312
-2729 -1 1.52941e+18 6144
-2728 2 1.52941e+18 6912
-2727 4 1.52941e+18 55296
-2726 -1 1.52941e+18 7936
-2725 1 1.52941e+18 16640
-2724 4 1.52941e+18 4096
-2723 4 1.52941e+18 3584
-2722 2 1.52941e+18 4096
-2721 2 1.52941e+18 3840
-2720 4 1.52941e+18 13312
-2719 2 1.52941e+18 4864
-2718 3 1.52941e+18 7936
-2717 3 1.52941e+18 3840
-2716 3 1.52941e+18 3840
-2715 3 1.52941e+18 3584
-2714 1 1.52941e+18 20736
-2713 4 1.52941e+18 13312
-2712 -1 1.52941e+18 5632
-2711 2 1.52941e+18 7168
-2710 1 1.52941e+18 1.77587e+06
-2709 4 1.52941e+18 5376
-2708 4 1.52941e+18 4352
-2707 4 1.52941e+18 3840
-2706 4 1.52941e+18 3584
-2705 2 1.52941e+18 3328
-2704 2 1.52941e+18 3328
-2703 4 1.52941e+18 3328
-2702 2 1.52941e+18 3328
-2701 3 1.52941e+18 10496
-2700 3 1.52941e+18 4096
-2699 3 1.52941e+18 3328
-2698 1 1.52941e+18 20480
-2697 4 1.52941e+18 12800
-2696 -1 1.52941e+18 6144
-2695 2 1.52941e+18 7680
-2694 1 1.52941e+18 80128
-2693 4 1.52941e+18 5376
-2692 2 1.52941e+18 5120
-2691 3 1.52941e+18 10240
-2690 3 1.52941e+18 3840
-2689 1 1.52941e+18 20224
-2688 4 1.52941e+18 13056
-2687 -1 1.52941e+18 5888
-2686 2 1.52941e+18 6912
-2685 1 1.52941e+18 70912
-2684 4 1.52941e+18 5120
-2683 2 1.52941e+18 4608
-2682 3 1.52941e+18 12288
-2681 3 1.52941e+18 4352
-2680 1 1.52941e+18 20736
-2679 4 1.52941e+18 12544
-2678 -1 1.52941e+18 5888
-2677 2 1.52941e+18 7424
-2676 1 1.52941e+18 60672
-2675 4 1.52941e+18 4864
-2674 4 1.52941e+18 5632
-2673 2 1.52941e+18 3840
-2672 2 1.52941e+18 3840
-2671 4 1.52941e+18 16896
-2670 2 1.52941e+18 3840
-2669 3 1.52941e+18 8448
-2668 3 1.52941e+18 4096
-2667 3 1.52941e+18 3584
-2666 3 1.52941e+18 3072
-2665 1 1.52941e+18 21248
-2664 4 1.52941e+18 13312
-2663 -1 1.52941e+18 6144
-2662 2 1.52941e+18 7424
-2661 1 1.52941e+18 968448
-2660 4 1.52941e+18 5120
-2659 4 1.52941e+18 5120
-2658 4 1.52941e+18 3328
-2657 4 1.52941e+18 3328
-2656 2 1.52941e+18 3840
-2655 2 1.52941e+18 3584
-2654 4 1.52941e+18 3328
-2653 2 1.52941e+18 3072
-2652 3 1.52941e+18 10240
-2651 3 1.52941e+18 4096
-2650 3 1.52941e+18 3328
-2649 1 1.52941e+18 20224
-2648 4 1.52941e+18 12800
-2647 -1 1.52941e+18 6400
-2646 2 1.52941e+18 7936
-2645 1 1.52941e+18 58624
-2644 4 1.52941e+18 4864
-2643 2 1.52941e+18 4096
-2642 3 1.52941e+18 9728
-2641 3 1.52941e+18 4352
-2640 1 1.52941e+18 19200
-2639 4 1.52941e+18 12800
-2638 -1 1.52941e+18 6400
-2637 2 1.52941e+18 6912
-2636 1 1.52941e+18 61952
-2635 4 1.52941e+18 5632
-2634 4 1.52941e+18 4864
-2633 2 1.52941e+18 3584
-2632 1 1.52941e+18 25856
-2631 4 1.52941e+18 13312
-2630 -1 1.52941e+18 5888
-2629 2 1.52941e+18 7168
-2628 4 1.52941e+18 49408
-2627 -1 1.52941e+18 8192
-2626 1 1.52941e+18 17152
-2625 4 1.52941e+18 4608
-2624 4 1.52941e+18 3840
-2623 2 1.52941e+18 4608
-2622 2 1.52941e+18 3584
-2621 4 1.52941e+18 13568
-2620 2 1.52941e+18 4608
-2619 3 1.52941e+18 8448
-2618 3 1.52941e+18 4352
-2617 3 1.52941e+18 3328
-2616 3 1.52941e+18 3584
-2615 1 1.52941e+18 19968
-2614 4 1.52941e+18 13568
-2613 -1 1.52941e+18 6656
-2612 2 1.52941e+18 7680
-2611 1 1.52941e+18 1.00045e+06
-2610 4 1.52941e+18 5632
-2609 4 1.52941e+18 4096
-2608 4 1.52941e+18 3328
-2607 4 1.52941e+18 3328
-2606 2 1.52941e+18 15616
-2605 2 1.52941e+18 3840
-2604 4 1.52941e+18 3328
-2603 2 1.52941e+18 3328
-2602 3 1.52941e+18 11008
-2601 3 1.52941e+18 3840
-2600 3 1.52941e+18 3328
-2599 1 1.52941e+18 20992
-2598 4 1.52941e+18 13824
-2597 -1 1.52941e+18 5888
-2596 2 1.52941e+18 7424
-2595 1 1.52941e+18 51456
-2594 4 1.52941e+18 5120
-2593 2 1.52941e+18 4352
-2592 3 1.52941e+18 9984
-2591 3 1.52941e+18 5376
-2590 1 1.52941e+18 19712
-2589 4 1.52941e+18 12800
-2588 -1 1.52941e+18 5888
-2587 2 1.52941e+18 6400
-2586 1 1.52941e+18 60416
-2585 4 1.52941e+18 5120
-2584 4 1.52941e+18 3840
-2583 2 1.52941e+18 4096
-2582 1 1.52941e+18 25856
-2581 4 1.52941e+18 12288
-2580 -1 1.52941e+18 5888
-2579 2 1.52941e+18 8192
-2578 4 1.52941e+18 47616
-2577 -1 1.52941e+18 8448
-2576 1 1.52941e+18 16128
-2575 4 1.52941e+18 4096
-2574 4 1.52941e+18 4352
-2573 2 1.52941e+18 3584
-2572 2 1.52941e+18 3584
-2571 4 1.52941e+18 14080
-2570 2 1.52941e+18 4096
-2569 3 1.52941e+18 7680
-2568 3 1.52941e+18 3840
-2567 3 1.52941e+18 3840
-2566 3 1.52941e+18 3328
-2565 1 1.52941e+18 19968
-2564 4 1.52941e+18 12032
-2563 -1 1.52941e+18 7168
-2562 2 1.52941e+18 6656
-2561 1 1.52941e+18 992768
-2560 4 1.52941e+18 5120
-2559 4 1.52941e+18 4096
-2558 4 1.52941e+18 3328
-2557 4 1.52941e+18 3328
-2556 2 1.52941e+18 3328
-2555 2 1.52941e+18 3328
-2554 4 1.52941e+18 3328
-2553 2 1.52941e+18 3328
-2552 3 1.52941e+18 9984
-2551 3 1.52941e+18 3840
-2550 3 1.52941e+18 3328
-2549 1 1.52941e+18 19712
-2548 4 1.52941e+18 12288
-2547 -1 1.52941e+18 10240
-2546 2 1.52941e+18 7680
-2545 1 1.52941e+18 53248
-2544 4 1.52941e+18 5120
-2543 2 1.52941e+18 4096
-2542 3 1.52941e+18 9728
-2541 3 1.52941e+18 4096
-2540 1 1.52941e+18 19200
-2539 4 1.52941e+18 12288
-2538 -1 1.52941e+18 6400
-2537 2 1.52941e+18 6400
-2536 1 1.52941e+18 52992
-2535 4 1.52941e+18 5120
-2534 2 1.52941e+18 4352
-2533 3 1.52941e+18 10752
-2532 3 1.52941e+18 4864
-2531 1 1.52941e+18 19712
-2530 4 1.52941e+18 12800
-2529 -1 1.52941e+18 5888
-2528 2 1.52941e+18 6656
-2527 3 1.52941e+18 45056
-2526 3 1.52941e+18 6144
-2525 1 1.52941e+18 20992
-2524 4 1.52941e+18 13312
-2523 -1 1.52941e+18 7936
-2522 2 1.52941e+18 7680
-2521 1 1.52941e+18 50944
-2520 4 1.52941e+18 6144
-2519 4 1.52941e+18 4608
-2518 2 1.52941e+18 3584
-2517 1 1.52941e+18 25344
-2516 4 1.52941e+18 12544
-2515 -1 1.52941e+18 6400
-2514 2 1.52941e+18 6656
-2513 1 1.52941e+18 52992
-2512 2 1.52941e+18 6912
-2511 2 1.52941e+18 4096
-2510 4 1.52941e+18 3328
-2509 1 1.52941e+18 19712
-2508 4 1.52941e+18 4352
-2507 2 1.52941e+18 14080
-2506 2 1.52941e+18 4096
-2505 4 1.52941e+18 3328
-2504 4 1.52941e+18 10240
-2503 -1 1.52941e+18 5376
-2502 3 1.52941e+18 3584
-2501 3 1.52941e+18 3584
-2500 3 1.52941e+18 3328
-2499 3 1.52941e+18 3840
-2498 1 1.52941e+18 19968
-2497 4 1.52941e+18 13568
-2496 -1 1.52941e+18 5632
-2495 2 1.52941e+18 7680
-2494 1 1.52941e+18 54272
-2493 4 1.52941e+18 6144
-2492 4 1.52941e+18 5120
-2491 4 1.52941e+18 3584
-2490 4 1.52941e+18 4352
-2489 2 1.52941e+18 4096
-2488 2 1.52941e+18 4352
-2487 4 1.52941e+18 4096
-2486 2 1.52941e+18 4352
-2485 3 1.52941e+18 17664
-2484 3 1.52941e+18 4608
-2483 3 1.52941e+18 3840
-2482 1 1.52941e+18 21504
-2481 4 1.52941e+18 12800
-2480 -1 1.52941e+18 6144
-2479 2 1.52941e+18 6912
-2478 1 1.52941e+18 53760
-2477 4 1.52941e+18 6144
-2476 2 1.52941e+18 4608
-2475 3 1.52941e+18 9984
-2474 3 1.52941e+18 4352
-2473 1 1.52941e+18 19968
-2472 4 1.52941e+18 12800
-2471 -1 1.52941e+18 5632
-2470 2 1.52941e+18 6912
-2469 1 1.52941e+18 52736
-2468 4 1.52941e+18 5376
-2467 4 1.52941e+18 4608
-2466 2 1.52941e+18 4864
-2465 1 1.52941e+18 25088
-2464 4 1.52941e+18 13056
-2463 -1 1.52941e+18 6144
-2462 2 1.52941e+18 7424
-2461 4 1.52941e+18 50176
-2460 -1 1.52941e+18 8704
-2459 1 1.52941e+18 14336
-2458 2 1.52941e+18 5888
-2457 2 1.52941e+18 3840
-2456 4 1.52941e+18 4096
-2455 1 1.52941e+18 16640
-2454 4 1.52941e+18 4352
-2453 2 1.52941e+18 9984
-2452 2 1.52941e+18 3840
-2451 4 1.52941e+18 3584
-2450 4 1.52941e+18 7936
-2449 -1 1.52941e+18 5120
-2448 3 1.52941e+18 3840
-2447 3 1.52941e+18 3584
-2446 3 1.52941e+18 4864
-2445 3 1.52941e+18 3584
-2444 1 1.52941e+18 18176
-2443 4 1.52941e+18 12544
-2442 -1 1.52941e+18 5888
-2441 2 1.52941e+18 6656
-2440 1 1.52941e+18 56576
-2439 2 1.52941e+18 6656
-2438 4 1.52941e+18 4608
-2437 1 1.52941e+18 21248
-2436 2 1.52941e+18 5120
-2435 4 1.52941e+18 4352
-2434 1 1.52941e+18 14848
-2433 4 1.52941e+18 4352
-2432 2 1.52941e+18 9216
-2431 2 1.52941e+18 4864
-2430 4 1.52941e+18 3584
-2429 4 1.52941e+18 8960
-2428 -1 1.52941e+18 5376
-2427 2 1.52941e+18 4864
-2426 4 1.52941e+18 3840
-2425 1 1.52941e+18 13824
-2424 4 1.52941e+18 4608
-2423 2 1.52941e+18 9216
-2422 2 1.52941e+18 4352
-2421 4 1.52941e+18 3584
-2420 4 1.52941e+18 9728
-2419 -1 1.52941e+18 5376
-2418 1 1.52941e+18 9728
-2417 2 1.52941e+18 5120
-2416 4 1.52941e+18 3840
-2415 2 1.52941e+18 10752
-2414 2 1.52941e+18 3840
-2413 4 1.52941e+18 3328
-2412 4 1.52941e+18 9984
-2411 -1 1.52941e+18 5632
-2410 4 1.52941e+18 4096
-2409 -1 1.52941e+18 4096
-2408 1 1.52941e+18 7936
-2407 2 1.52941e+18 4864
-2406 2 1.52941e+18 3840
-2405 4 1.52941e+18 3584
-2404 3 1.52941e+18 9216
-2403 3 1.52941e+18 4096
-2402 3 1.52941e+18 3584
-2401 3 1.52941e+18 3328
-2400 1 1.52941e+18 18688
-2399 4 1.52941e+18 13824
-2398 -1 1.52941e+18 5632
-2397 2 1.52941e+18 8960
-2396 2 1.52941e+18 3328
-2395 4 1.52941e+18 3328
-2394 3 1.52941e+18 11008
-2393 3 1.52941e+18 4352
-2392 1 1.52941e+18 15616
-2391 4 1.52941e+18 11520
-2390 -1 1.52941e+18 5376
-2389 2 1.52941e+18 15104
-2388 4 1.52941e+18 4096
-2387 2 1.52941e+18 18176
-2386 2 1.52941e+18 27136
-2385 1 1.52941e+18 104960
-2384 1 1.52941e+18 11008
-2383 1 1.52941e+18 6656
-2382 1 1.52941e+18 7168
-2381 4 1.52941e+18 3840
-2380 2 1.52941e+18 10752
-2379 2 1.52941e+18 4096
-2378 4 1.52941e+18 3840
-2377 4 1.52941e+18 10240
-2376 -1 1.52941e+18 5376
-2375 1 1.52941e+18 10240
-2374 2 1.52941e+18 4096
-2373 2 1.52941e+18 3584
-2372 4 1.52941e+18 3584
-2371 4 1.52941e+18 10752
-2370 -1 1.52941e+18 4608
-2369 1 1.52941e+18 8448
-2368 2 1.52941e+18 4096
-2367 2 1.52941e+18 3840
-2366 4 1.52941e+18 3584
-2365 4 1.52941e+18 10496
-2364 -1 1.52941e+18 4864
-2363 3 1.52941e+18 4608
-2362 3 1.52941e+18 3840
-2361 3 1.52941e+18 3584
-2360 3 1.52941e+18 3328
-2359 3 1.52941e+18 3584
-2358 3 1.52941e+18 3328
-2357 4 1.52941e+18 3840
-2356 -1 1.52941e+18 4352
